currentThrust,sent_time_ns,recv_time_ns,latency,drag,currentTime,totalTimestepsRun,versions,currentMassFlowRate,currentOxidiserMass,currentFuelMass,currentRocketTotalMass,netThrust,currentAcceleration,currentVelocityDelta,currentVelocity,currentAltitudeDelta,currentAltitude,requiredThrustChange
123191000.0,124756140146200,124756203856500,63710300,1459672.6066226522,112,112,1,30628.52738619129,3505694.0617374564,584282.343622913,4520976.405360383,77380548.85679199,17.11589309889878,17.11589309889878,950.9152803533993,950.9152803533993,42481.71220522443,37.18652429415136
123191000.0,124756324016100,124756353328300,29312200,1326920.6719020947,113,113,1,30628.52738619129,3479441.038263578,579906.8397106,4490347.877974192,77813766.64517108,17.329117645173753,17.329117645173753,968.244397998573,968.244397998573,43449.95660322301,36.834860789204505
123191000.0,124756462919200,124756475021100,12101900,1204814.2657456826,114,114,1,30628.52738619129,3453188.0147896996,575531.335798287,4459719.350588,78236338.90498604,17.542883924897833,17.542883924897833,985.7872819234709,985.7872819234709,44435.743885146476,36.49183876664201
123191000.0,124756592034000,124756623985900,31951900,1092668.7657307866,115,115,1,30628.52738619129,3426934.991315821,571155.8318859739,4429090.823201809,78648950.25865947,17.757357750863143,17.757357750863143,1003.544639674334,1003.544639674334,45439.28852482081,36.15690248584761
123191000.0,124756736145700,124756748064100,11918400,989824.4229170891,116,116,1,30628.52738619129,3400681.967841943,566780.3279736609,4398462.295815618,79052260.4551317,17.972703899345994,17.972703899345994,1021.51734357368,1021.51734357368,46460.80586839449,35.82951639719485
123191000.0,124756847832200,124756875936500,28104300,895647.6173467886,117,117,1,30628.52738619129,3374428.9443680644,562404.8240613479,4367833.7684294265,79446903.11436054,18.189085786322824,18.189085786322824,1039.7064293600029,1039.7064293600029,47500.512297754496,35.5091661611964
123191000.0,124756975811700,124756987778200,11966500,809531.8319463183,118,118,1,30628.52738619129,3348175.920894186,558029.3201490348,4337205.241043235,79833484.75341955,18.406665194893353,18.406665194893353,1058.1130945548962,1058.1130945548962,48558.62539230939,35.19535943906653
123191000.0,124757099906900,124757111627300,11720400,730898.3540795641,119,119,1,30628.52738619129,3321922.8974203076,553653.8162367218,4306576.713657044,80212584.08494483,18.62560205431246,18.62560205431246,1076.7386966092085,1076.7386966092085,49635.3640889186,34.88762646220517
123191000.0,124757247147200,124757310382900,63235700,659196.7180523444,120,120,1,30628.52738619129,3295669.873946429,549278.3123244088,4275948.186270853,80584751.57463059,18.846054270108052,18.846054270108052,1095.5847508793165,1095.5847508793165,50730.948839797915,34.58552039139987
123191000.0,124757403630800,124757436570500,32939700,593904.9050676101,121,121,1,30628.52738619129,3269416.850472551,544902.8084120958,4245319.658884661,80950509.24127387,19.068177603978434,19.068177603978434,1114.652928483295,1114.652928483295,51845.60176828121,34.288617479139006
123191000.0,124757559623600,124757699294000,139670400,534529.3195337817,122,122,1,30628.52738619129,3243163.8269986724,540527.3044997827,4214691.13149847,81310350.68046622,19.29212560151651,19.29212560151651,1133.9450540848115,1133.9450540848115,52979.54682236602,33.99651705038013
123191000.0,124757747411900,124757791191600,43779700,480604.56229963177,123,123,1,30628.52738619129,3216910.803524794,536151.8005874697,4184062.6041122787,81664741.2913589,19.518049565294564,19.518049565294564,1153.4631036501062,1153.4631036501062,54133.00992601613,33.70884131847383
123191000.0,124757878082700,124757921860900,43778200,431693.0224012137,124,124,1,30628.52738619129,3190657.7800509157,531776.2966751567,4153434.0767260874,82014118.68491587,19.746098570453988,19.746098570453988,1173.2092022205602,1173.2092022205602,55306.21912823669,33.4252350537654
123191000.0,124758015031100,124758046941200,31910100,387384.30933757924,125,125,1,30628.52738619129,3164404.7565770373,527400.7927628437,4122805.549339896,82358893.25163803,19.976419519670177,19.976419519670177,1193.1856217402303,1193.1856217402303,56499.40474997692,33.14536512274596
123191000.0,124758199153800,124758215465800,16312000,311065.556465723,126,126,1,30628.52738619129,3138151.733103159,523025.28885053063,4092177.0219537048,82699448.86681196,20.20915723419248,20.20915723419248,1213.3947789744227,1213.3947789744227,57712.79952895134,32.86891991556854
123191000.0,124758327744400,124758342742900,14998500,278363.9310100186,128,128,1,30628.52738619129,3111898.7096292805,518649.7849382176,4061548.4945675135,83036143.71182697,20.44445457758074,20.44445457758074,1233.8392335520034,1233.8392335520034,58946.638762503346,32.59560867934592
123191000.0,124758483584500,124758526759100,43174600,248880.05162577258,129,129,1,30628.52738619129,3085645.686155402,514274.2810259046,4030919.967181322,83369311.1909412,20.682452608762254,20.682452608762254,1254.5216861607657,1254.5216861607657,60201.16044866411,32.3251607739679
123191000.0,124758667032000,124758682538100,15506100,222327.03247397102,130,130,1,30628.52738619129,3033139.6392076453,505523.2732012785,3969662.9124089396,83699260.92398399,20.923290761102777,20.923290761102777,1275.4449769218686,1275.4449769218686,61476.60542558598,32.057324866277575
123191000.0,124758858831700,124758874208900,15377200,198439.63027575074,131,131,1,30628.52738619129,3006886.615733767,501147.7692889655,3939034.3850227483,84026279.79679434,21.167107044311745,21.167107044311745,1296.6120839661803,1296.6120839661803,62773.21750955216,31.79186807738038
123191000.0,124759010492900,124759102114900,91622000,176973.12708977357,132,132,1,30628.52738619129,2980633.5922598885,496772.2653766525,3908405.857636557,84350633.05265108,21.41403826617369,21.41403826617369,1318.026122232354,1318.026122232354,64091.24363178451,31.528575096678267
123191000.0,124759166744900,124759196967600,30222700,157702.20090813213,133,133,1,30628.52738619129,2954380.56878601,492396.76146433945,3877777.3302503657,84672565.4094956,21.664220271304618,21.664220271304618,1339.6903425036587,1339.6903425036587,65430.93397428817,31.267247274966834
123191000.0,124759321491600,124759366184200,44692600,140419.7960907181,134,134,1,30628.52738619129,2928127.5453121318,488021.2575520264,3847148.8028641744,84992302.18933578,21.917788194364505,21.917788194364505,1361.6081306980232,1361.6081306980232,66792.54210498619,31.007701707644404
123191000.0,124759478445800,124759558031000,79585200,124936.0040969515,135,135,1,30628.52738619129,2901874.5218382534,483645.7536397134,3816520.275477983,85310050.44781172,22.1748767254074,22.1748767254074,1383.7830074234305,1383.7830074234305,68176.32511240963,30.749770317789675
123191000.0,124759630486700,124759647006400,16519700,111076.96346927344,136,136,1,30628.52738619129,2875621.498364375,479270.24972740037,3785891.7480917918,85626000.09346403,22.43562038531033,22.43562038531033,1406.2186278087408,1406.2186278087408,69582.54374021837,30.49329894759842
123191000.0,124759786741800,124759845876900,59135100,98683.78659541806,137,137,1,30628.52738619129,2849368.4748904966,474894.74581508734,3755263.2207056005,85940324.98775026,22.70015380948673,22.70015380948673,1428.9187816182275,1428.9187816182275,71011.4625218366,30.23814646544775
123191000.0,124759926059000,124759973705900,47646900,87611.51944138424,138,138,1,30628.52738619129,2823115.451416618,470519.2419027743,3724634.693319409,86253184.01828264,22.968612038352926,22.968612038352926,1451.8873936565803,1451.8873936565803,72463.34991549318,29.98418389469796
123191000.0,124760145670000,124760161907800,16237800,77728.13921464389,139,139,1,30628.52738619129,2796862.42794274,466143.7379904613,3694006.165933218,86875071.37298049,23.517846876964597,23.517846876964597,1498.646371346819,1498.646371346819,75437.12481130986,29.479368319941806
123191000.0,124760325446100,124760353378000,27931900,68913.59379376775,140,140,1,30628.52738619129,2770609.4044688614,461768.23407814826,3663377.6385470266,87184351.7720599,23.798898277557612,23.798898277557612,1522.4452696243766,1522.4452696243766,76959.57008093424,29.228310694726154
123191000.0,124760497449400,124760529257200,31807800,61058.88574911566,141,141,1,30628.52738619129,2744356.380994983,457392.73016583524,3632749.1111608353,87492672.33376308,24.08442467578088,24.08442467578088,1546.5296943001574,1546.5296943001574,78506.0997752344,28.978032215208028
123191000.0,124760664079600,124760692992500,28912900,54065.202879420125,142,142,1,30628.52738619129,2718103.3575211046,453017.2262535222,3602120.583774644,87800131.87029134,24.374567654891226,24.374567654891226,1570.9042619550487,1570.9042619550487,80077.00403718944,28.728452670819024
123191000.0,124760789186100,124760916784200,127598100,47843.096398552414,143,143,1,30628.52738619129,2691850.3340472262,448641.7223412092,3571492.0563884526,88106819.83043073,24.66947103321453,24.66947103321453,1595.5737329882631,1595.5737329882631,81672.57777017771,28.479499451720717
123191000.0,124760964957400,124761008844400,43887000,42311.70722119028,144,144,1,30628.52738619129,2665597.310573348,444266.21842889616,3540863.5290022613,88412817.07326661,24.96928117932278,24.96928117932278,1620.5430141675859,1620.5430141675859,83293.1207843453,28.231106920743713
123191000.0,124761084763800,124761128730900,43967100,37398.04020983376,145,145,1,30628.52738619129,2639344.2870994695,439890.71451658313,3510235.00161607,88718196.59393652,25.274147330048194,25.274147330048194,1645.817161497634,1645.817161497634,84938.93794584293,27.983215824259467
123191000.0,124761256682200,124761272419600,15737400,33036.285751983516,146,146,1,30628.52738619129,2613091.263625591,435515.2106042701,3479606.4742298787,89023024.2020529,25.584221911690705,25.584221911690705,1671.4013834093248,1671.4013834093248,86610.33932925225,27.73577274147226
123191000.0,124761412534900,124761428602700,16067800,29167.187627979933,147,147,1,30628.52738619129,2586838.2401517127,431139.7066919571,3448977.9468436874,89327359.15383543,25.899660864918797,25.899660864918797,1697.3010442742436,1697.3010442742436,88307.64037352649,27.488729571287326
123191000.0,124761552558200,124761568254900,15696700,25737.455799361986,148,148,1,30628.52738619129,2560585.2166778343,426764.20277964405,3418349.419457496,89631254.7393226,26.22062397399602,26.22062397399602,1723.5216682482396,1723.5216682482396,90031.16204177473,27.242043055643183
123191000.0,124761724312300,124761756093700,31781400,22699.222486851453,149,149,1,30628.52738619129,2534332.193203956,422388.698867331,3387720.892071305,89934758.82629365,26.547275201088407,26.547275201088407,1750.0689434493281,1750.0689434493281,91781.23098522406,26.99567433798439
123191000.0,124761880113900,124761895966500,15852600,20009.53970852893,150,150,1,30628.52738619129,2508079.1697300775,418013.194955018,3357092.3646851135,90237914.3627305,26.879783026522293,26.879783026522293,1776.9487264758504,1776.9487264758504,93558.17971169991,26.749588555389188
123191000.0,124762034946200,124762064424600,29478400,17629.916304971997,151,151,1,30628.52738619129,2481826.146256199,413637.691042705,3326463.8372989222,90540759.8397926,27.21832079596915,27.21832079596915,1804.1670472718197,1804.1670472718197,95362.34675897173,26.503754462750855
123191000.0,124762207836600,124762255624600,47788000,15525.892381979264,152,152,1,30628.52738619129,2455573.1227823207,409262.18713039195,3295835.309912731,90843329.71737413,27.56306707563599,27.56306707563599,1831.7301143474556,1831.7301143474556,97194.0768733192,26.258144087332575
123191000.0,124762347329700,124762395218700,47889000,13666.649046317021,153,153,1,30628.52738619129,2429320.0993084423,404886.6832180789,3265206.7825265396,91145654.81436832,27.91420601663763,27.91420601663763,1859.6443203640931,1859.6443203640931,99053.72119368329,26.012732411971392
123191000.0,124762488647800,124762489479500,831700,12024.651289524996,154,154,1,30628.52738619129,2403067.075834564,400511.1793057659,3234578.2551403483,91447762.66578366,28.271927729822615,28.271927729822615,1887.9162480939158,1887.9162480939158,100941.6374417772,25.76749708518994
123191000.0,124762596621100,124762628392400,31771300,10575.321883515919,155,155,1,30628.52738619129,2376814.0523606855,396135.67539345287,3203949.727754157,91749677.84884821,28.636428672419004,28.636428672419004,1916.5526767663348,1916.5526767663348,102858.19011854354,25.52241815648204
123191000.0,124762736207500,124762752230700,16023200,9296.744184385267,156,156,1,30628.52738619129,2350561.028886807,391760.17148113984,3173321.2003679657,92051422.28020586,29.007912047961593,29.007912047961593,1945.5605888142964,1945.5605888142964,104803.75070735783,25.277477835064364
123191000.0,124762903324700,124762931841200,28516500,8169.391792889992,157,157,1,30628.52738619129,2324308.0054129288,387384.6675688268,3142692.6729817744,92353015.4862559,29.3865882210594,29.3865882210594,1974.9471770353557,1974.9471770353557,106778.69788439319,25.032660270428927
123191000.0,124763075935800,124763108252100,32316300,7175.883087385135,158,158,1,30628.52738619129,2298054.9819390504,383009.1636565138,3112064.145595583,92654474.84861995,29.77267514866338,29.77267514866338,2004.7198521840191,2004.7198521840191,108783.4177365772,24.787951353085898
123191000.0,124763219866100,124763235663600,15797500,6300.758724035235,159,159,1,30628.52738619129,2271801.958465172,378633.65974420076,3081435.618209392,92955815.82664183,30.166398829600737,30.166398829600737,2034.8862510136198,2034.8862510136198,110818.30398759083,24.54333853394986
123191000.0,124763382531700,124763412116200,29584500,5530.280286719239,160,160,1,30628.52738619129,2245548.9349912936,374258.15583188774,3050807.0908232005,93257052.15873769,30.567993774255356,30.567993774255356,2065.4542447878753,2065.4542447878753,112883.7582323787,24.29881066089431
123191000.0,124763523632100,124763539407400,15775300,4852.2483625493005,161,161,1,30628.52738619129,2219295.911517415,369882.6519195747,3020178.563437009,93558196.04432039,30.977703496395172,30.977703496395172,2096.43194828427,2096.43194828427,114980.19018066298,24.054357831075006
123191000.0,124763663612700,124763664190500,577800,4255.838416036134,162,162,1,30628.52738619129,2193042.888043537,365507.1480072617,2989550.036050818,93859258.30792543,31.395781029279274,31.395781029279274,2127.8277293135493,2127.8277293135493,117108.01790997652,23.809971257701104
123191000.0,124763851271600,124763899237100,47965500,3731.4529337450062,163,163,1,30628.52738619129,2166789.8645696584,361131.64409494866,2958921.5086646266,94160248.54706627,31.822489468320224,31.822489468320224,2159.6502187818696,2159.6502187818696,119267.66812875839,23.565643150013987
123191000.0,124763975370700,124764007037900,31667200,3270.588410204884,164,164,1,30628.52738619129,2140536.84109578,356756.14018263563,2928292.9812784353,94461175.26524836,32.258102542734115,32.258102542734115,2191.9083213246035,2191.9083213246035,121459.576450083,23.32136660531341
123191000.0,124764143089600,124764182860100,39770500,2865.7158435642596,165,165,1,30628.52738619129,2114283.8176219016,352380.6362703226,2897664.453892244,94762045.99147353,32.70290521878261,32.70290521878261,2224.6112265433862,2224.6112265433862,123684.18767662639,23.07713551195012
123191000.0,124764318933400,124764342706700,23773300,2510.1735049914773,166,166,1,30628.52738619129,2088030.7941480235,348005.1323580096,2867035.9265060527,95062867.38747063,33.15719433740062,33.15719433740062,2257.768420880787,2257.768420880787,125941.95609750718,22.832944462281635
123191000.0,124764486800100,124764504609100,17809000,2198.07083828258,167,167,1,30628.52738619129,2061777.7706741453,343629.62844569655,2836407.3991198614,95363645.34379587,33.621279289211856,33.621279289211856,2291.389700169999,2291.389700169999,128233.34579767718,22.58878867466303
123191000.0,124764592089900,124764626460800,34370900,1924.2024349491603,168,168,1,30628.52738619129,2035524.7472002672,339254.1245333835,2805778.87173367,95664385.06585775,34.0954827301652,34.0954827301652,2325.485182900164,2325.485182900164,130558.83098057735,22.344663923616373
123191000.0,124764714534300,124764743455800,28921500,1683.9711147624707,169,169,1,30628.52738619129,2009271.723726389,334878.6206210705,2775150.344347479,95965091.15083645,34.58014134127956,34.58014134127956,2360.0653242414437,2360.0653242414437,132918.8963048188,22.10056647739165
123191000.0,124764871789300,124764887419900,15630600,1473.3192220226522,170,170,1,30628.52738619129,1983018.7002525108,330503.1167087575,2744521.8169612875,96265767.65638775,35.07560663626731,35.07560663626731,2395.140930877711,2395.140930877711,135314.0372356965,21.85649304219647
123191000.0,124765031951900,124765063330300,31378400,1288.6673235148135,171,171,1,30628.52738619129,1956765.6767786327,326127.61279644445,2713893.289575096,96566418.16194479,35.58224582111842,35.58224582111842,2430.7231766988293,2430.7231766988293,137744.76041239535,21.61244071243452
123191000.0,124765175444200,124765191199300,15755100,1126.8595651212318,172,172,1,30628.52738619129,1930512.6533047545,321752.1088841314,2683264.762188905,96867045.82336171,36.100442710074304,36.100442710074304,2466.8236194089036,2466.8236194089036,140211.58403180426,21.36840692634875
123191000.0,124765328086100,124765355942400,27856300,985.1150103730595,173,173,1,30628.52738619129,1904259.6298308764,317376.6049718184,2652636.2348027136,97167653.42157501,36.63059870280394,36.63059870280394,2503.4542181117076,2503.4542181117076,142715.03824991596,21.124389426520597
123191000.0,124765485525400,124765549471900,63946500,860.9843459066323,174,174,1,30628.52738619129,1878006.6063569982,313001.10105950537,2622007.7074165223,97468243.405898,37.17313382802141,37.17313382802141,2540.627351939729,2540.627351939729,145255.6656018557,20.88038622472583
123191000.0,124765701501900,124765717234000,15732100,657.1989407455507,175,175,1,30628.52738619129,1851753.58288312,308625.59714719234,2591379.180030331,97768817.9325065,37.72848785925731,37.72848785925731,2578.3558397989864,2578.3558397989864,147834.02144165468,20.636395570693878
123191000.0,124765841692300,124765873019800,31327500,573.9783824445132,176,176,1,30628.52738619129,1825500.559409242,304250.0932348793,2560750.6526441397,98069378.89862025,38.29712150902209,38.29712150902209,2616.6529613080083,2616.6529613080083,150450.6744029627,20.392415924361156
123191000.0,124766040078000,124766055598700,15520700,501.1828465598742,177,177,1,30628.52738619129,1799247.5359353637,299874.5893225663,2530122.1252579484,98369927.97283709,38.879517708185006,38.879517708185006,2655.5324790161935,2655.5324790161935,153106.2068819789,20.148445931247338
123191000.0,124766173601400,124766220749500,47148100,437.52334798193107,178,178,1,30628.52738619129,1772994.5124614856,295499.08541025326,2499493.597871757,98670466.6220315,39.476182978042594,39.476182978042594,2695.0086619942363,2695.0086619942363,155801.21554397314,19.904484400620586
123191000.0,124766333120300,124766360626700,27506400,381.86768779400467,179,179,1,30628.52738619129,1746741.4889876074,291123.58149794023,2468865.070485566,98970996.13518861,40.0876489032766,40.0876489032766,2735.096310897513,2735.096310897513,158536.31185487067,19.66053028615028
123191000.0,124766484883500,124766516699300,31815800,333.2217811323527,180,180,1,30628.52738619129,1720488.4655137293,286748.0775856272,2438236.5430993745,99271517.64450735,40.71447371480945,40.71447371480945,2775.8107846123225,2775.8107846123225,161312.122639483,19.416582668776655
123191000.0,124766640780000,124766668694500,27914500,290.7131472096236,182,182,1,30628.52738619129,1667982.418565973,277997.06976100116,2376979.488326992,99572032.14407253,41.357243992468284,41.357243992468284,2817.168028604791,2817.168028604791,164129.29066808778,19.17264074155374
123191000.0,124766780826800,124766796353000,15526200,253.57632063772178,183,183,1,30628.52738619129,1641729.3950920948,273621.56584868813,2346350.9609408006,99872540.506365,42.01657649837739,42.01657649837739,2859.184605103168,2859.184605103168,166988.47527319094,18.928703796247287
123191000.0,124766968746300,124767000076100,31329800,221.13996854963565,184,184,1,30628.52738619129,1615476.3716182166,269246.0619363751,2315722.4335546093,100173043.49685012,42.6931201531268,42.6931201531268,2901.877725256295,2901.877725256295,169890.35299844723,18.684771211492627
123191000.0,124767124464100,124767153219700,28755600,192.81552094050957,185,185,1,30628.52738619129,1589223.3481443385,264870.5580240621,2285093.906168418,100473541.78686073,43.387558168029194,43.387558168029194,2945.265283424324,2945.265283424324,172835.61828187155,18.440842442336912
123191000.0,124767276308800,124767399067100,122758300,168.0871423253272,186,186,1,30628.52738619129,1562970.3246704603,260495.05411174902,2254465.3787822267,100774035.96496688,44.100610348194394,44.100610348194394,2989.3658937725186,2989.3658937725186,175824.98417564406,18.19691701100983
123191000.0,124767415585300,124767492627000,77041700,146.50289143307316,187,187,1,30628.52738619129,1536717.3011965821,256119.55019943597,2223836.8513960354,101074526.54700404,44.83303558274225,44.83303558274225,3034.198929355261,3034.198929355261,178859.1831049993,17.952994498783156
123191000.0,124767588556100,124767604277900,15721800,127.66693240326506,188,188,1,30628.52738619129,1510464.277722704,251744.0462871229,2193208.324009844,101375013.98491345,45.58563454026508,45.58563454026508,3079.784563895526,3079.784563895526,181938.96766889482,17.709074538794674
123191000.0,124767744407200,124767776116600,31709400,111.2326759871514,189,189,1,30628.52738619129,1484211.2542488258,247368.54237480985,2162579.796623653,101675498.67453103,46.35925258966629,46.35925258966629,3126.143816485192,3126.143816485192,185065.11148538,17.465156809725528
123191000.0,124767912542200,124767957793300,45251100,96.89674273839034,190,190,1,30628.52738619129,1457958.2307749477,242993.0384624968,2131951.2692374615,101975980.96244599,47.15478296877503,47.15478296877503,3173.298599453967,3173.298599453967,188238.41008483397,17.221241030232736
123191000.0,124768036306100,124768095689600,59383500,84.39365225116434,191,191,1,30628.52738619129,1431705.2073010695,238617.53455018374,2101322.74185127,102276461.15203777,47.97317022570556,47.97317022570556,3221.2717696796726,3221.2717696796726,191459.68185451365,16.97732695404878
123191000.0,124768208327400,124768239656600,31329200,73.49115330111648,192,192,1,30628.52738619129,1405452.1838271914,234242.0306378707,2070694.214465079,102576939.5087868,48.81541396083511,48.81541396083511,3270.0871836405076,3270.0871836405076,194729.76903815416,16.733414365670548
123191000.0,124768387947000,124768399569400,11622400,63.98611938945217,193,193,1,30628.52738619129,1379199.1603533132,229866.52672555763,2040065.6870788876,102877416.26494427,49.68257290056732,49.68257290056732,3319.769756541075,3319.769756541075,198049.53879469523,16.489503076568685
123191000.0,124768551731300,124768567391600,15660300,55.70094279615385,194,194,1,30628.52738619129,1352946.136879435,225491.02281324458,2009437.1596926963,103177891.62363672,50.57576933778746,50.57576933778746,3370.345525878862,3370.345525878862,201419.88432057408,16.245592921855717
123191000.0,124768711661500,124768754132700,42471200,48.480367918155515,195,195,1,30628.52738619129,1326693.113405557,221115.51890093152,1978808.632306505,103478365.76247184,51.49619397816691,51.49619397816691,3421.841719857029,3421.841719857029,204841.72604043112,16.00168375735903
123191000.0,124768850497200,124768895163500,44666300,42.188711497142926,196,196,1,30628.52738619129,1300440.0899316787,216740.01498861847,1948180.1049203137,103778838.83670527,52.44511123632019,52.44511123632019,3474.2868310933495,3474.2868310933495,208316.01287152446,15.757775457050217
123191000.0,124769003906500,124769031657500,27751000,36.707423415576926,197,197,1,30628.52738619129,1274187.0664578006,212364.5110763054,1917551.5775341224,104079310.98202023,53.423865031348,53.423865031348,3527.7106961246977,3527.7106961246977,211843.72356764917,15.51386791078875
123191000.0,124769131510100,124769162997200,31487100,31.932947136915487,198,198,1,30628.52738619129,1247934.0429839224,207989.00716399236,1886923.050147931,104379782.31696683,54.433885137626454,54.433885137626454,3582.144581262324,3582.144581262324,215425.86814891148,15.269961022341866
123191000.0,124769291474800,124769318950400,27475600,27.77484365784188,199,199,1,30628.52738619129,1221681.0195100443,203613.5032516793,1856294.5227617398,104680252.94510165,55.4766941539534,55.4766941539534,3637.6212754162775,3637.6212754162775,219063.48942432777,15.026054707647761
123191000.0,124769423166900,124769438910800,15743900,24.154147090847808,200,200,1,30628.52738619129,1195427.996036166,199237.99933936624,1825665.9953755485,104980722.95686367,56.55391516249074,56.55391516249074,3694.1751905787683,3694.1751905787683,222757.66461490653,14.782148893292797
123191000.0,124769595125700,124769610605400,15479700,21.001923762789236,201,201,1,30628.52738619129,1169174.972562288,194862.4954270532,1795037.4679893572,105281192.43121877,57.667280158527525,57.667280158527525,3751.8424707372956,3751.8424707372956,226509.50708564383,14.53824351517662
123191000.0,124769783031500,124769814607200,31575700,18.25801005133603,202,202,1,30628.52738619129,1142921.9490884098,190486.99151474013,1764408.940603166,105581661.43710063,58.818639343146366,58.818639343146366,3810.661110080442,3810.661110080442,230320.16819572425,14.294338517342473
123191000.0,124769894668500,124769906391500,11723000,15.86990713362244,203,203,1,30628.52738619129,1116668.9256145316,186111.48760242708,1733780.4132169746,105882130.0346729,60.009971383661735,60.009971383661735,3870.6710814641037,3870.6710814641037,234190.83927718835,14.050433850952667
123191000.0,124770074345300,124770087223500,12878200,13.791813432164338,204,204,1,30628.52738619129,1090415.9021406535,181735.98369011402,1703151.8858307833,106483066.20818658,62.521180344549855,62.521180344549855,3994.4356565701714,3994.4356565701714,242117.18940998413,13.562625347479457
123191000.0,124770209236400,124770254344100,45107700,11.98377785015663,205,205,1,30628.52738619129,1064162.8786667753,177360.47977780097,1672523.358444592,106783533.8698807,63.84576534057313,63.84576534057313,4058.2814219107445,4058.2814219107445,246175.47083189487,13.318721440786499
123191000.0,124770366658500,124770382266200,15607700,10.410958925575697,206,206,1,30628.52738619129,1037909.855192897,172984.9758654879,1641894.8310584007,107084001.29635815,65.21976881267695,65.21976881267695,4123.501190723421,4123.501190723421,250298.97202261828,13.074817725030112
123191000.0,124770558116600,124770590144300,32027700,9.042976831471993,207,207,1,30628.52738619129,1011656.8317190188,168609.47195317486,1611266.3036722094,107384468.5179988,66.64600896404319,66.64600896404319,4190.147199687464,4190.147199687464,254489.11922230574,12.830914175549513
123191000.0,124770718346300,124770745841300,27495000,7.8533467355937665,208,208,1,30628.52738619129,985403.8082451405,164233.9680408618,1580637.776286018,107684935.56128743,68.12752243231326,68.12752243231326,4258.274722119778,4258.274722119778,258747.3939444255,12.587010770845733
123191000.0,124770869974800,124770897917700,27942900,6.818983430259242,209,209,1,30628.52738619129,959150.7847712622,159858.46412854875,1550009.2488998268,107985402.44930926,69.66758587147507,69.66758587147507,4327.942307991253,4327.942307991253,263075.3362524168,12.343107492179413
123191000.0,124771025869500,124771057691400,31821900,5.919768374777001,210,210,1,30628.52738619129,932897.7612973839,155482.9602162357,1519380.7215136355,108285869.20218286,71.26974014406768,71.26974014406768,4399.21204813532,4399.21204813532,267474.5483005521,12.099204323219341
123191000.0,124771213784700,124771229660500,15875800,5.138171376927751,211,211,1,30628.52738619129,906644.7378235057,151107.45630392263,1488752.1941274442,108586335.8374384,72.93781749962808,72.93781749962808,4472.149865634949,4472.149865634949,271946.6981661871,11.855301249735447
123191000.0,124771365680000,124771381331000,15651000,4.458920094153303,212,212,1,30628.52738619129,880391.7143496274,146731.95239160958,1458123.6667412529,108886802.37034822,74.67597217847668,74.67597217847668,4546.825837813425,4546.825837813425,276493.52400400053,11.611398259330459
123191000.0,124771524054200,124771567980600,43926400,3.8687113743431416,213,213,1,30628.52738619129,854138.6908757491,142356.44847929652,1427495.1393550616,109187268.81421548,76.48871495530695,76.48871495530695,4623.314552768732,4623.314552768732,281116.83855676925,11.367495341205542
123191000.0,124771677301200,124771705097400,27796200,3.3559591939421876,214,214,1,30628.52738619129,827885.6674018708,137980.94456698347,1396866.6119688703,109487735.18062618,78.38095222728838,78.38095222728838,4701.695504996021,4701.695504996021,285818.53406176524,11.123592485955806
123191000.0,124771813177800,124771860999400,47821600,2.910574599483825,215,215,1,30628.52738619129,801632.6439279926,133605.4406546704,1366238.084582679,109788201.47966932,80.35803035984348,80.35803035984348,4782.053535355864,4782.053535355864,290600.5875971211,10.879689685391531
123191000.0,124771965088100,124771980942800,15854700,2.5237736281720613,216,216,1,30628.52738619129,775379.6204541143,129229.93674235737,1335609.5571964877,110088667.72012883,82.42578613409337,82.42578613409337,4864.479321489957,4864.479321489957,295465.06691861106,10.63578693238237
123191000.0,124772125109900,124772172896000,47786100,2.1879096831754046,217,217,1,30628.52738619129,749126.596980236,124854.43283004433,1304981.0298102964,110389133.90965131,84.59060429843831,84.59060429843831,4949.069925788395,4949.069925788395,300414.13684439944,10.39188422072123
123191000.0,124772308857500,124772324725800,15868300,1.896327278151256,218,218,1,30628.52738619129,722873.5735063577,120478.92891773129,1274352.502424105,110689600.05489226,86.85948341949009,86.85948341949009,5035.929409207885,5035.929409207885,305450.06625360734,10.147981545005514
123191000.0,124772460283200,124772492060100,31776900,1.6432344505270475,219,219,1,30628.52738619129,696620.5500324795,116103.42500541825,1243723.9750379138,110990066.16164362,89.24011146304403,89.24011146304403,5125.169520670929,5125.169520670929,310575.2357742783,9.904078900533623
123191000.0,124772613540800,124772641193500,27652700,1.423591480705479,220,220,1,30628.52738619129,670367.5265586012,111727.92109310521,1213095.4476517225,111290532.23494512,91.7409528247578,91.7409528247578,5216.910473495687,5216.910473495687,315792.14624777396,9.660176283214586
123191000.0,124772765224100,124772777040900,11816800,1.2330138503535266,221,221,1,30628.52738619129,644114.5030847229,107352.41718079217,1182466.9202655312,111590998.27918129,94.37134888654877,94.37134888654877,5311.281822382236,5311.281822382236,321103.4280701562,9.416273689489259
123191000.0,124772912044600,124772973254900,61210300,1.0676876323281854,222,222,1,30628.52738619129,617861.4796108446,102976.91326847913,1151838.3928793399,111891464.29816604,97.14163461634774,97.14163461634774,5408.423456998584,5408.423456998584,326511.8515271548,9.17237111626171
