,currentTimestep,currentTime,totalTimestepsRun,versions,sent_time_ns,recv_time_ns,latency,currentThrust,drag,currentMassFlowRate,currentOxidiserMass,currentFuelMass,currentRocketTotalMass,netThrust,currentAcceleration,currentVelocityDelta,currentVelocity,currentAltitudeDelta,currentAltitude,requiredThrustChange,pressure,temperature,density
173,185,185,185,1,220186148697300,220186178623600,29926300,123191000.0,192.81552094050957,30628.52738619129,1589223.3481443385,264870.5580240621,2285093.906168418,100473541.78686073,43.387558168029194,43.387558168029194,2945.265283424324,2945.265283424324,172835.61828187155,18.440842442336912,7.858691634475477e-06,385.56849866279595,4.1586541689197235e-08
174,186,186,186,1,220186304281900,220186397628300,93346400,123191000.0,168.0871423253272,30628.52738619129,1562970.3246704603,260495.05411174902,2254465.3787822267,100774035.96496688,44.100610348194394,44.100610348194394,2989.3658937725186,2989.3658937725186,175824.98417564406,18.19691701100983,6.740424250935602e-06,394.5067026851757,3.519135554914102e-08
175,187,187,187,1,220186444861500,220186475382000,30520500,123191000.0,146.50289143307316,30628.52738619129,1536717.3011965821,256119.55019943597,2223836.8513960354,101074526.54700404,44.83303558274225,44.83303558274225,3034.198929355261,3034.198929355261,178859.1831049993,17.952994498783156,5.780041639766364e-06,403.5789574839479,2.977266750397885e-08
176,188,188,188,1,220186662845600,220186694638800,31793200,123191000.0,127.66693240326506,30628.52738619129,1510464.277722704,251744.0462871229,2193208.324009844,101675498.67453103,46.35925258966629,46.35925258966629,3126.143816485192,3126.143816485192,185065.11148538,17.465156809725528,4.955424285044465e-06,412.7875133299955,2.518241635327303e-08
177,189,189,189,1,220186850124000,220186896013000,45889000,123191000.0,111.2326759871514,30628.52738619129,1484211.2542488258,247368.54237480985,2162579.796623653,101975980.96244599,47.15478296877503,47.15478296877503,3173.298599453967,3173.298599453967,188238.41008483397,17.221241030232736,4.24752661525517e-06,422.1346833412862,2.129482772003403e-08
178,190,190,190,1,220187005708000,220187053399100,47691100,123191000.0,96.89674273839034,30628.52738619129,1457958.2307749477,242993.0384624968,2131951.2692374615,102276461.15203777,47.97317022570556,47.97317022570556,3221.2717696796726,3221.2717696796726,191459.68185451365,16.97732695404878,3.6399536201203585e-06,431.62284615365354,1.800308577817989e-08
179,191,191,191,1,220187193061300,220187239156200,46094900,123191000.0,84.39365225116434,30628.52738619129,1431705.2073010695,238617.53455018374,2101322.74185127,102576939.5087868,48.81541396083511,48.81541396083511,3270.0871836405076,3270.0871836405076,194729.76903815416,16.733414365670548,3.11859518115931e-06,441.2544487449958,1.5216497589192103e-08
180,192,192,192,1,220187350463300,220187381283900,30820600,123191000.0,73.49115330111648,30628.52738619129,1405452.1838271914,234242.0306378707,2070694.214465079,102877416.26494427,49.68257290056732,49.68257290056732,3319.769756541075,3319.769756541075,198049.53879469523,16.489503076568685,2.671310345818168e-06,451.0320094240809,1.285807789764684e-08
181,193,193,193,1,220187506946900,220187552763300,45816400,123191000.0,63.98611938945217,30628.52738619129,1379199.1603533132,229866.52672555763,2040065.6870788876,103177891.62363672,50.57576933778746,50.57576933778746,3370.345525878862,3370.345525878862,201419.88432057408,16.245592921855717,2.28765480515772e-06,460.95812099613875,1.0862492670541296e-08
182,194,194,194,1,220187662452800,220187726239900,63787100,123191000.0,55.70094279615385,30628.52738619129,1352946.136879435,225491.02281324458,2009437.1596926963,103478365.76247184,51.49619397816691,51.49619397816691,3421.841719857029,3421.841719857029,204841.72604043112,16.00168375735903,1.958645731313279e-06,471.03545411851644,9.174308614563893e-09
183,195,195,195,1,220187804038700,220187835156100,31117400,123191000.0,48.480367918155515,30628.52738619129,1326693.113405557,221115.51890093152,1978808.632306505,103778838.83670527,52.44511123632019,52.44511123632019,3474.2868310933495,3474.2868310933495,208316.01287152446,15.757775457050217,1.6765589102076973e-06,481.266760860889,7.746503576182754e-09
184,196,196,196,1,220187992338000,220188069381400,77043400,123191000.0,42.188711497142926,30628.52738619129,1300440.0899316787,216740.01498861847,1948180.1049203137,104079310.98202023,53.423865031348,53.423865031348,3527.7106961246977,3527.7106961246977,211843.72356764917,15.51386791078875,1.2275225915707064e-06,502.20273346727095,5.5185836549857725e-09
185,197,197,197,1,220188115044400,220188162748400,47704000,123191000.0,36.707423415576926,30628.52738619129,1274187.0664578006,212364.5110763054,1917551.5775341224,104379782.31696683,54.433885137626454,54.433885137626454,3582.144581262324,3582.144581262324,215425.86814891148,15.269961022341866,1.0499603563134933e-06,512.9133457652453,4.65599422880969e-09
186,198,198,198,1,220188286391500,220188318164500,31773000,123191000.0,31.932947136915487,30628.52738619129,1247934.0429839224,207989.00716399236,1886923.050147931,104680252.94510165,55.4766941539534,55.4766941539534,3637.6212754162775,3637.6212754162775,219063.48942432777,15.026054707647761,8.978528129190199e-07,523.78983337874,3.927139360794254e-09
187,200,200,200,1,220188491478000,220188505695100,14217100,123191000.0,24.154147090847808,30628.52738619129,1221681.0195100443,203613.5032516793,1856294.5227617398,104980722.95686367,56.55391516249074,56.55391516249074,3694.1751905787683,3694.1751905787683,222757.66461490653,14.782148893292797,7.67579874957298e-07,534.8354171985706,3.311436143593217e-09
188,201,201,201,1,220188691178900,220188722934600,31755700,123191000.0,21.001923762789236,30628.52738619129,1169174.972562288,194862.4954270532,1795037.4679893572,105281192.43121877,57.667280158527525,57.667280158527525,3751.8424707372956,3751.8424707372956,226509.50708564383,14.53824351517662,6.560324775405252e-07,546.0534261860751,2.7914479851312995e-09
189,202,202,202,1,220188880713000,220188912259400,31546400,123191000.0,18.25801005133603,30628.52738619129,1142921.9490884098,190486.99151474013,1764408.940603166,105581661.43710063,58.818639343146366,58.818639343146366,3810.661110080442,3810.661110080442,230320.16819572425,14.294338517342473,5.605409683604443e-07,557.4473029052155,2.352406869454812e-09
190,203,203,203,1,220189039067400,220189068671000,29603600,123191000.0,15.86990713362244,30628.52738619129,1116668.9256145316,186111.48760242708,1733780.4132169746,105882130.0346729,60.009971383661735,60.009971383661735,3870.6710814641037,3870.6710814641037,234190.83927718835,14.050433850952667,4.788134560574051e-07,569.0206094387931,1.9818076591868245e-09
191,204,204,204,1,220189225492900,220189255193600,29700700,123191000.0,13.791813432164338,30628.52738619129,1090415.9021406535,181735.98369011402,1703151.8858307833,106182598.27643433,61.24339476151763,61.24339476151763,3931.9144762256215,3931.9144762256215,238122.75375341397,13.806529473391457,4.0888274316835636e-07,580.7770337227078,1.6690636567537944e-09
192,205,205,205,1,220189411954300,220189442467600,30513300,123191000.0,11.98377785015663,30628.52738619129,1064162.8786667753,177360.47977780097,1672523.358444592,106483066.20818658,62.521180344549855,62.521180344549855,3994.4356565701714,3994.4356565701714,242117.18940998413,13.562625347479457,3.4906065827031636e-07,592.7203963358526,1.4052142419083404e-09
193,206,206,206,1,220189600158500,220189615856800,15698300,123191000.0,10.410958925575697,30628.52738619129,1037909.855192897,172984.9758654879,1641894.8310584007,106783533.8698807,63.84576534057313,63.84576534057313,4058.2814219107445,4058.2814219107445,246175.47083189487,13.318721440786499,2.9789876403860734e-07,604.8546577873657,1.1826767682467787e-09
194,207,207,207,1,220189772620800,220189818248600,45627800,123191000.0,9.042976831471993,30628.52738619129,1011656.8317190188,168609.47195317486,1611266.3036722094,107084001.29635815,65.21976881267695,65.21976881267695,4123.501190723421,4123.501190723421,250298.97202261828,13.074817725030112,2.5415455813137137e-07,617.1839263476286,9.950360655622753e-10
195,208,208,208,1,220189944061700,220189975609200,31547500,123191000.0,7.8533467355937665,30628.52738619129,985403.8082451405,164233.9680408618,1580637.776286018,107384468.5179988,66.64600896404319,66.64600896404319,4190.147199687464,4190.147199687464,254489.11922230574,12.830914175549513,2.1676240501239334e-07,629.7124664746941,8.368658872502179e-10
196,209,209,209,1,220190116541600,220190177019100,60477500,123191000.0,6.818983430259242,30628.52738619129,959150.7847712622,159858.46412854875,1550009.2488998268,107684935.56128743,68.12752243231326,68.12752243231326,4258.274722119778,4258.274722119778,258747.3939444255,12.587010770845733,1.848085415703009e-07,642.4447078938323,7.035774876569626e-10
197,210,210,210,1,220190299938200,220190316729300,16791100,123191000.0,5.919768374777001,30628.52738619129,932897.7612973839,155482.9602162357,1519380.7215136355,107985402.44930926,69.66758587147507,69.66758587147507,4327.942307991253,4327.942307991253,263075.3362524168,12.343107492179413,1.5750958988786772e-07,655.3852553947262,5.912912346927416e-10
198,211,211,211,1,220190459401500,220190506900400,47498900,123191000.0,5.138171376927751,30628.52738619129,906644.7378235057,151107.45630392263,1488752.1941274442,108285869.20218286,71.26974014406768,71.26974014406768,4399.21204813532,4399.21204813532,267474.5483005521,12.099204323219341,1.3419408867443552e-07,668.5388994186508,4.967277765737966e-10
199,212,212,212,1,220190646853000,220190677643300,30790300,123191000.0,4.458920094153303,30628.52738619129,880391.7143496274,146731.95239160958,1458123.6667412529,108586335.8374384,72.93781749962808,72.93781749962808,4472.149865634949,4472.149865634949,271946.6981661871,11.855301249735447,1.1428662235825186e-07,681.9106275168994,4.17115803918523e-10
200,213,213,213,1,220190803418900,220190880683100,77264200,123191000.0,3.8687113743431416,30628.52738619129,854138.6908757491,142356.44847929652,1427495.1393550616,108886802.37034822,74.67597217847668,74.67597217847668,4546.825837813425,4546.825837813425,276493.52400400053,11.611398259330459,9.729418508474485e-08,695.5056367719616,3.5011389302056587e-10
201,214,214,214,1,220190990608400,220191022360900,31752500,123191000.0,3.3559591939421876,30628.52738619129,827885.6674018708,137980.94456698347,1396866.6119688703,109187268.81421548,76.48871495530695,76.48871495530695,4623.314552768732,4623.314552768732,281116.83855676925,11.367495341205542,8.279446713056934e-08,709.32934728474,2.9374429442737715e-10
202,215,215,215,1,220191226564000,220191243712200,17148200,123191000.0,2.910574599483825,30628.52738619129,801632.6439279926,133605.4406546704,1366238.084582679,109788201.47966932,80.35803035984348,80.35803035984348,4782.053535355864,4782.053535355864,290600.5875971211,10.879689685391531,5.987849070159163e-08,737.685756915392,2.0648151740731845e-10
203,216,216,216,1,220191412070000,220191443834100,31764100,123191000.0,2.5237736281720613,30628.52738619129,775379.6204541143,129229.93674235737,1335609.5571964877,110088667.72012883,82.42578613409337,82.42578613409337,4864.479321489957,4864.479321489957,295465.06691861106,10.63578693238237,5.088745902384799e-08,752.2305500866471,1.7298813634426892e-10
204,217,217,217,1,220191599392000,220191615201100,15809100,123191000.0,2.1879096831754046,30628.52738619129,749126.596980236,124854.43283004433,1304981.0298102964,110389133.90965131,84.59060429843831,84.59060429843831,4949.069925788395,4949.069925788395,300414.13684439944,10.39188422072123,4.322581726789517e-08,767.0282691647543,1.4485242324246577e-10
205,219,219,219,1,220191771793200,220191786767100,14973900,123191000.0,1.6432344505270475,30628.52738619129,722873.5735063577,120478.92891773129,1274352.502424105,110689600.05489226,86.85948341949009,86.85948341949009,5035.929409207885,5035.929409207885,305450.06625360734,10.147981545005514,3.669943354053431e-08,782.0856980982859,1.2122715594377515e-10
206,220,220,220,1,220191941965000,220191987990500,46025500,123191000.0,1.423591480705479,30628.52738619129,696620.5500324795,116103.42500541825,1243723.9750379138,110990066.16164362,89.24011146304403,89.24011146304403,5125.169520670929,5125.169520670929,310575.2357742783,9.904078900533623,3.114223819322819e-08,797.4099549650921,1.0139780729738827e-10
207,221,221,221,1,220192068641400,220192099636400,30995000,123191000.0,1.2330138503535266,30628.52738619129,670367.5265586012,111727.92109310521,1213095.4476517225,111290532.23494512,91.7409528247578,91.7409528247578,5216.910473495687,5216.910473495687,315792.14624777396,9.660176283214586,2.641220184583299e-08,813.0085172808441,8.476193057919476e-11
208,222,222,222,1,220192256412800,220192271210700,14797900,123191000.0,1.0676876323281854,30628.52738619129,617861.4796108446,102976.91326847913,1151838.3928793399,111590998.27918129,94.37134888654877,94.37134888654877,5311.281822382236,5311.281822382236,321103.4280701562,9.416273689489259,2.2387885577378667e-08,828.889249929767,7.081172472799424e-11
209,223,223,223,1,220192395986200,220192425535000,29548800,123191000.0,0.9242957320340857,30628.52738619129,591608.4561369664,98601.40935616608,1121209.8654931486,111891464.29816604,97.14163461634774,97.14163461634774,5408.423456998584,5408.423456998584,326511.8515271548,9.17237111626171,1.896548244229062e-08,845.0604360661928,5.911929207488739e-11
210,224,224,224,1,220192551543100,220192567229800,15686700,123191000.0,0.7999535990204721,30628.52738619129,565355.4326630881,94225.90544385304,1090581.3381069573,112191930.29521647,100.06327427904893,100.06327427904893,5508.486731277632,5508.486731277632,332020.3382584324,8.92846856083929,1.6056280816345077e-08,861.5308113927128,4.9324175466560016e-11
211,225,225,225,1,220192709024200,220192740501400,31477200,123191000.0,0.6921532018610852,30628.52738619129,539102.4091892098,89850.40153154,1059952.810720766,112492396.27321716,103.1490200157676,103.1490200157676,5611.6357512934,5611.6357512934,337631.9740097258,8.684566020880457,1.3584489841302258e-08,878.3096022890801,4.112282467276489e-11
212,226,226,226,1,220192896408900,220192927124900,30716000,123191000.0,0.5987142118587506,30628.52738619129,512849.38571533153,85474.89761922696,1029324.2833345747,112792862.23467608,106.41309791704514,106.41309791704514,5718.048849210445,5718.048849210445,343350.0228589362,8.440663494349362,1.1485375639218063e-08,895.4065683482193,3.425969541233235e-11
213,227,227,227,1,220193020936700,220193068551400,47614700,123191000.0,0.5177414745513316,30628.52738619129,486596.36224145326,81099.39370691392,998695.7559483834,113093328.1817736,109.87142731676272,109.87142731676272,5827.9202765272075,5827.9202765272075,349177.94313546346,8.196760979476096,9.70366419561039e-09,912.8320499750357,2.8519729667690288e-11
214,228,228,228,1,220193146501900,220193177108100,30606200,123191000.0,0.44758796471764384,30628.52738619129,460343.338767575,76723.88979460088,968067.2285621921,113393794.11640489,113.54188043857627,113.54188043857627,5941.462156965784,5941.462156965784,355119.40529242926,7.952858474722268,8.192173027740707e-09,930.5970218243635,2.3722004407453418e-11
215,229,229,229,1,220193287027200,220193350589400,63562200,123191000.0,0.38682252265756195,30628.52738619129,434090.3152936967,72348.38588228784,937438.7011760008,113694260.04021692,117.44459133182278,117.44459133182278,6058.906748297607,6058.906748297607,361178.3120407269,7.708955978750946,6.9106391006838895e-09,948.7131530017734,1.971436843953266e-11
216,230,230,230,1,220193444568700,220193475091900,30523200,123191000.0,0.334201758764756,30628.52738619129,407837.29181981843,67972.8819699748,906810.1737898095,113994725.95464091,121.60232536979376,121.60232536979376,6180.509073667401,6180.509073667401,367358.8211143943,7.465053490400345,5.824715050669831e-09,967.1928751320388,1.636891475696355e-11
217,231,231,231,1,220193601007500,220193616665500,15658000,123191000.0,0.28864559141731616,30628.52738619129,381584.26834594016,63597.37805766176,876181.6464036182,114295191.86092022,126.04092362930726,126.04092362930726,6306.549997296708,6306.549997296708,373665.371111691,7.221151008661168,4.9051097267637846e-09,986.049459623956,1.3578159166192642e-11
218,232,232,232,1,220193739561300,220193771185300,31624000,123191000.0,0.24921595137990143,30628.52738619129,355331.2448720619,59221.87414534872,845553.1190174269,114595657.7601349,130.78984047486628,130.78984047486628,6437.339837771575,6437.339837771575,380102.71094946255,6.977248532656683,4.126852458260305e-09,1005.2971057388929,1.1251815840943178e-11
219,233,233,233,1,220193944651700,220193976531400,31879700,123191000.0,0.2150982454684128,30628.52738619129,329078.2213981836,54846.370233035675,814924.5916312356,115196589.54099934,141.35858792825258,141.35858792825258,6714.581223680323,6714.581223680323,393390.51480889495,6.4894435949060085,3.4686633737038577e-09,1024.9510414197916,9.314077266025751e-12
220,234,234,234,1,220194084236500,220194100161300,15924800,123191000.0,0.18558522425137416,30628.52738619129,302825.19792430534,50470.866320722635,784296.0642450443,115497055.42417088,147.26206172581934,147.26206172581934,6861.843285406142,6861.843285406142,400252.3580943011,6.245541131924506,2.912414604988583e-09,1045.0276392785959,7.701320284916332e-12
221,235,235,235,1,220194241605900,220194271499500,29893600,123191000.0,0.16006294399499985,30628.52738619129,276572.17445042706,46095.36240840959,753667.536858853,115797521.30335172,153.64536170149293,153.64536170149293,7015.488647107635,7015.488647107635,407267.8467414087,6.001638672182453,2.4426693640305387e-09,1065.5445507019601,6.360172033465253e-12
222,236,236,236,1,220194428041400,220194535849100,107807700,123191000.0,0.13799855272892628,30628.52738619129,250319.15097654882,41719.85849609655,723039.0094726617,116097987.17907465,160.5694653511836,160.5694653511836,7176.058112458819,7176.058112458819,414443.9048538675,5.757736215247344,1.7120895703166495e-09,1107.9772755130637,4.3209371966394034e-12
223,237,237,237,1,220194566612000,220194645249000,78637000,123191000.0,0.11892966494203812,30628.52738619129,224066.12750267057,37344.35458378351,692410.4820864704,116398453.05180205,168.10613944065892,168.10613944065892,7344.164251899478,7344.164251899478,421788.06910576695,5.513833760743842,1.4305663948479379e-09,1129.936326626243,3.5539274264122967e-12
224,238,238,238,1,220194692200700,220194738999500,46798800,123191000.0,0.10245511964821517,30628.52738619129,197813.10402879232,32968.85067147047,661781.954700279,116698918.92193514,176.3404367451936,176.3404367451936,7520.504688644672,7520.504688644672,429308.5737944116,5.269931308346274,1.1936350892783326e-09,1152.4226356452907,2.918548476354656e-12
225,239,239,239,1,220194846697000,220194862572800,15875800,123191000.0,0.08822694294723944,30628.52738619129,171560.08055491408,28593.34675915743,631153.4273140877,116999384.78982185,185.3739197578629,185.3739197578629,7705.878608402534,7705.878608402534,437014.4524028142,5.0260288577722,9.94427509128295e-10,1175.4632126844144,2.392793001465359e-12
226,241,241,241,1,220195006840500,220195022018600,15178100,123191000.0,0.06534271531926643,30628.52738619129,145307.05708103583,24217.84284684439,600524.8999278964,117299850.65576397,195.32887090917941,195.32887090917941,7901.2074793117135,7901.2074793117135,444915.6598821259,4.78212640877664,8.271107539212553e-10,1199.0878230475564,1.9582579485040643e-12
227,242,242,242,1,220195146402200,220195223424600,77022400,123191000.0,0.05619819924641167,30628.52738619129,119054.03360715759,19842.338934531348,569896.3725417051,117600316.52002317,206.35386043173514,206.35386043173514,8107.561339743449,8107.561339743449,453023.22122186935,4.538223961147189,6.867336931485003e-10,1223.3294314533894,1.5995637971176902e-12
228,243,243,243,1,220195288044700,220195318959400,30914700,123191000.0,0.04831325098538948,30628.52738619129,92801.01013327934,15466.835022218307,539267.8451555138,117900782.38282621,218.63121163626218,218.63121163626218,8326.19255137971,8326.19255137971,461349.4137732491,4.294321514699768,5.690959469331099e-10,1248.2247471820147,1.3038661613362996e-12
229,244,244,244,1,220195505653700,220195536379900,30726200,123191000.0,0.04151757552828103,30628.52738619129,40294.96318552285,6715.827197592224,478010.79038313124,118201248.2443697,232.38716338868673,232.38716338868673,8558.579714768397,8558.579714768397,469907.99348801747,4.050419069274784,4.706360691024337e-10,1273.8149005291723,1.06044521550691e-12
230,245,245,245,1,220195694052400,220195787599500,93547100,123191000.0,0.03566368074717952,30628.52738619129,14041.939711644602,2340.3232852791825,447382.26299693994,118501714.10482392,247.90593954969805,247.90593954969805,8806.485654318096,8806.485654318096,478714.4791423356,3.8065166247340168,3.8833614713287566e-10,1300.1462926355834,8.603606761624648e-13
231,246,246,246,1,220195866733000,220195897094800,30361800,123191000.0,0.030623872735503047,30628.52738619129,-12211.083762233648,-2035.1806270338593,416753.73561074864,118802179.96433634,265.5495977165034,265.5495977165034,9072.035252034599,9072.035252034599,487786.5143943702,3.562614180957752,3.196404335025621e-10,1327.2716780391668,6.96161987334975e-13
